Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2656","Beer","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2656","Beer","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2656","Beer","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2656","Beer","2023","2023","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2656","Beer","2023","2023","million Kcal","303.63","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2656","Beer","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2656","Beer","2023","2023","t","2.76","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2656","Beer","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2656","Beer","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2657","Beverages, Fermented","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2657","Beverages, Fermented","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2657","Beverages, Fermented","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2657","Beverages, Fermented","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2657","Beverages, Fermented","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2657","Beverages, Fermented","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2657","Beverages, Fermented","2023","2023","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2657","Beverages, Fermented","2023","2023","million Kcal","3.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2657","Beverages, Fermented","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2657","Beverages, Fermented","2023","2023","t","0.01","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2657","Beverages, Fermented","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2657","Beverages, Fermented","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2658","Beverages, Alcoholic","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2658","Beverages, Alcoholic","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2658","Beverages, Alcoholic","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2658","Beverages, Alcoholic","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2658","Beverages, Alcoholic","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2658","Beverages, Alcoholic","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2658","Beverages, Alcoholic","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2658","Beverages, Alcoholic","2023","2023","kcal/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2658","Beverages, Alcoholic","2023","2023","million Kcal","1973.68","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2658","Beverages, Alcoholic","2023","2023","t","2.09","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2658","Beverages, Alcoholic","2023","2023","t","15.34","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2659","Alcohol, Non-Food","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2659","Alcohol, Non-Food","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2659","Alcohol, Non-Food","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2659","Alcohol, Non-Food","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2659","Alcohol, Non-Food","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2731","Bovine Meat","2023","2023","1000 t","210","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2731","Bovine Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2731","Bovine Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2731","Bovine Meat","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2731","Bovine Meat","2023","2023","1000 t","209","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2731","Bovine Meat","2023","2023","1000 t","-1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2731","Bovine Meat","2023","2023","1000 t","210","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2023","2023","kg/cap","1.22","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2731","Bovine Meat","2023","2023","kcal/cap/d","6.78","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2731","Bovine Meat","2023","2023","million Kcal","424035.51","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2731","Bovine Meat","2023","2023","g/cap/d","0.52","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2731","Bovine Meat","2023","2023","t","32291.75","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2731","Bovine Meat","2023","2023","g/cap/d","0.52","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2731","Bovine Meat","2023","2023","t","32801.88","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2732","Mutton & Goat Meat","2023","2023","1000 t","248","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2732","Mutton & Goat Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2732","Mutton & Goat Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2732","Mutton & Goat Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2732","Mutton & Goat Meat","2023","2023","1000 t","248","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2732","Mutton & Goat Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2732","Mutton & Goat Meat","2023","2023","1000 t","248","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2023","2023","kg/cap","1.45","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2732","Mutton & Goat Meat","2023","2023","kcal/cap/d","5.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2732","Mutton & Goat Meat","2023","2023","million Kcal","314260.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2732","Mutton & Goat Meat","2023","2023","g/cap/d","0.72","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2732","Mutton & Goat Meat","2023","2023","t","45161.49","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2732","Mutton & Goat Meat","2023","2023","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2732","Mutton & Goat Meat","2023","2023","t","14172.74","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2733","Pigmeat","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2733","Pigmeat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2733","Pigmeat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2733","Pigmeat","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2733","Pigmeat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2733","Pigmeat","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2023","2023","kg/cap","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2733","Pigmeat","2023","2023","kcal/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2733","Pigmeat","2023","2023","million Kcal","2825.43","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2733","Pigmeat","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2733","Pigmeat","2023","2023","t","135.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2733","Pigmeat","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2733","Pigmeat","2023","2023","t","244.5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2734","Poultry Meat","2023","2023","1000 t","291","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2734","Poultry Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2734","Poultry Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2734","Poultry Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2734","Poultry Meat","2023","2023","1000 t","291","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2734","Poultry Meat","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2734","Poultry Meat","2023","2023","1000 t","291","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2023","2023","kg/cap","1.7","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2734","Poultry Meat","2023","2023","kcal/cap/d","6.83","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2734","Poultry Meat","2023","2023","million Kcal","427727.26","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2023","2023","g/cap/d","0.75","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2734","Poultry Meat","2023","2023","t","47108.81","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2734","Poultry Meat","2023","2023","g/cap/d","0.42","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2734","Poultry Meat","2023","2023","t","26571.72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2735","Meat, Other","2023","2023","1000 t","17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2735","Meat, Other","2023","2023","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2735","Meat, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2735","Meat, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2735","Meat, Other","2023","2023","1000 t","20","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2735","Meat, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2735","Meat, Other","2023","2023","1000 t","20","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2023","2023","kg/cap","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2023","2023","kcal/cap/d","0.49","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2735","Meat, Other","2023","2023","million Kcal","30537.93","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2023","2023","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2735","Meat, Other","2023","2023","t","4027.92","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2023","2023","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2735","Meat, Other","2023","2023","t","1579.02","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2736","Offals, Edible","2023","2023","1000 t","112","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2736","Offals, Edible","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2736","Offals, Edible","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2736","Offals, Edible","2023","2023","1000 t","112","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2736","Offals, Edible","2023","2023","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2736","Offals, Edible","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2736","Offals, Edible","2023","2023","1000 t","96","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2023","2023","kg/cap","0.56","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2736","Offals, Edible","2023","2023","kcal/cap/d","1.69","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2736","Offals, Edible","2023","2023","million Kcal","105781.87","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2736","Offals, Edible","2023","2023","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2736","Offals, Edible","2023","2023","t","14549.93","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2736","Offals, Edible","2023","2023","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2736","Offals, Edible","2023","2023","t","5121.51","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2740","Butter, Ghee","2023","2023","1000 t","39","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2740","Butter, Ghee","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2740","Butter, Ghee","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2740","Butter, Ghee","2023","2023","1000 t","40","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2740","Butter, Ghee","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2740","Butter, Ghee","2023","2023","1000 t","40","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2023","2023","kg/cap","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2740","Butter, Ghee","2023","2023","kcal/cap/d","5.56","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2740","Butter, Ghee","2023","2023","million Kcal","348202.22","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2740","Butter, Ghee","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2740","Butter, Ghee","2023","2023","t","111.01","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2740","Butter, Ghee","2023","2023","g/cap/d","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2740","Butter, Ghee","2023","2023","t","38633.67","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2743","Cream","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2743","Cream","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2743","Cream","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2743","Cream","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2743","Cream","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2743","Cream","2023","2023","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2743","Cream","2023","2023","million Kcal","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2743","Cream","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2743","Cream","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2743","Cream","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2743","Cream","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2737","Fats, Animals, Raw","2023","2023","1000 t","25","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2737","Fats, Animals, Raw","2023","2023","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2737","Fats, Animals, Raw","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2737","Fats, Animals, Raw","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2023","2023","1000 t","27","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2737","Fats, Animals, Raw","2023","2023","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2737","Fats, Animals, Raw","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2737","Fats, Animals, Raw","2023","2023","1000 t","24","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2023","2023","kg/cap","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2023","2023","kcal/cap/d","2.55","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2023","2023","million Kcal","159883.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2023","2023","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2023","2023","t","1571.09","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2023","2023","g/cap/d","0.27","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2023","2023","t","17060.25","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2781","Fish, Body Oil","2023","2023","1000 t","4","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2781","Fish, Body Oil","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2781","Fish, Body Oil","2023","2023","1000 t","4","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2781","Fish, Body Oil","2023","2023","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2781","Fish, Body Oil","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2782","Fish, Liver Oil","2023","2023","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2782","Fish, Liver Oil","2023","2023","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2782","Fish, Liver Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2782","Fish, Liver Oil","2023","2023","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2782","Fish, Liver Oil","2023","2023","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2782","Fish, Liver Oil","2023","2023","kg/cap","0","E","Estimated value",""
