Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","24230.02","Rice-fermented beverages","2024","2024","1000 USD","5","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0116","Rye","2024","2024","t","0.19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0116","Rye","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01446","Safflower seed","2024","2024","t","0.2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01446","Safflower seed","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21184.01","Sausages and similar products of meat, offal or blood of beef and veal","2024","2024","t","0.36","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21184.01","Sausages and similar products of meat, offal or blood of beef and veal","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21184.02","Sausages and similar products of meat, offal or blood of pig","2024","2024","t","917.53","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21184.02","Sausages and similar products of meat, offal or blood of pig","2024","2024","1000 USD","1565","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01444","Sesame seed","2024","2024","t","1435.39","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01444","Sesame seed","2024","2024","1000 USD","3086","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01444","Sesame seed","2024","2024","t","17041.76","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01444","Sesame seed","2024","2024","1000 USD","18222","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","t","0.03","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","39211","Silk waste","2024","2024","t","74","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","39211","Silk waste","2024","2024","1000 USD","68","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","39211","Silk waste","2024","2024","t","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","39211","Silk waste","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","02944","Silk-worm cocoons suitable for reeling","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","02944","Silk-worm cocoons suitable for reeling","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22212","Skim milk and whey powder","2024","2024","t","34988.4","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22212","Skim milk and whey powder","2024","2024","1000 USD","104682","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22212","Skim milk and whey powder","2024","2024","t","90.74","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22212","Skim milk and whey powder","2024","2024","1000 USD","63","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22110.02","Skim milk of cows","2024","2024","t","9.01","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22110.02","Skim milk of cows","2024","2024","1000 USD","10","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22110.02","Skim milk of cows","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22110.02","Skim milk of cows","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","02953.04","Skins, dry-salted of sheep","2024","2024","t","0.02","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","02953.04","Skins, dry-salted of sheep","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","02951.06","Skins, wet-salted of calves","2024","2024","t","13.4","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","02951.06","Skins, wet-salted of calves","2024","2024","1000 USD","4","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0114","Sorghum","2024","2024","t","6681.69","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0114","Sorghum","2024","2024","1000 USD","2089","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01344.01","Sour cherries","2024","2024","t","2.72","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01344.01","Sour cherries","2024","2024","1000 USD","5","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","2161","Soya bean oil","2024","2024","t","671718.69","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","2161","Soya bean oil","2024","2024","1000 USD","701587","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","2161","Soya bean oil","2024","2024","t","1272.31","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","2161","Soya bean oil","2024","2024","1000 USD","1669","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0141","Soya beans","2024","2024","t","2031230.53","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0141","Soya beans","2024","2024","1000 USD","1003315","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0141","Soya beans","2024","2024","t","1.3","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0141","Soya beans","2024","2024","1000 USD","3","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23995.01","Soya sauce","2024","2024","t","599.19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23995.01","Soya sauce","2024","2024","1000 USD","827","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23995.01","Soya sauce","2024","2024","t","0.28","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23995.01","Soya sauce","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01215","Spinach","2024","2024","t","1.77","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01215","Spinach","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01215","Spinach","2024","2024","t","22.79","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01215","Spinach","2024","2024","1000 USD","52","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23220.06","Starch of cassava","2024","2024","t","11827.37","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23220.06","Starch of cassava","2024","2024","1000 USD","7816","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23220.06","Starch of cassava","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23220.06","Starch of cassava","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01354","Strawberries","2024","2024","t","6.38","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01354","Strawberries","2024","2024","1000 USD","21","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01354","Strawberries","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01354","Strawberries","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23210.04","Sugar and syrups n.e.c.","2024","2024","t","10226.12","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23210.04","Sugar and syrups n.e.c.","2024","2024","1000 USD","9775","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23210.04","Sugar and syrups n.e.c.","2024","2024","t","102.66","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23210.04","Sugar and syrups n.e.c.","2024","2024","1000 USD","247","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01801","Sugar beet","2024","2024","t","0.01","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01801","Sugar beet","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01802","Sugar cane","2024","2024","t","41.04","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01802","Sugar cane","2024","2024","1000 USD","122","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01802","Sugar cane","2024","2024","t","4.97","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01802","Sugar cane","2024","2024","1000 USD","30","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23670.01","Sugar confectionery","2024","2024","t","754.76","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23670.01","Sugar confectionery","2024","2024","1000 USD","2976","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23670.01","Sugar confectionery","2024","2024","t","9505.39","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23670.01","Sugar confectionery","2024","2024","1000 USD","8513","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01445","Sunflower seed","2024","2024","t","237.52","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01445","Sunflower seed","2024","2024","1000 USD","610","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21631.01","Sunflower-seed oil, crude","2024","2024","t","9514.27","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21631.01","Sunflower-seed oil, crude","2024","2024","1000 USD","11738","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21319.01","Sweet corn, frozen","2024","2024","t","191.6","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21319.01","Sweet corn, frozen","2024","2024","1000 USD","228","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21399.03","Sweet corn, prepared or preserved","2024","2024","t","229.53","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21399.03","Sweet corn, prepared or preserved","2024","2024","1000 USD","183","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01530","Sweet potatoes","2024","2024","t","40.35","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01530","Sweet potatoes","2024","2024","1000 USD","9","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01530","Sweet potatoes","2024","2024","t","52.46","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01530","Sweet potatoes","2024","2024","1000 USD","49","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01324","Tangerines, mandarins, clementines","2024","2024","t","53242.29","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01324","Tangerines, mandarins, clementines","2024","2024","1000 USD","47064","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01324","Tangerines, mandarins, clementines","2024","2024","t","3.95","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01324","Tangerines, mandarins, clementines","2024","2024","1000 USD","8","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23230.02","Tapioca of cassava","2024","2024","t","12948.95","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23230.02","Tapioca of cassava","2024","2024","1000 USD","9746","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23230.02","Tapioca of cassava","2024","2024","t","1.32","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23230.02","Tapioca of cassava","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23230.01","Tapioca of potatoes","2024","2024","t","1.47","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23230.01","Tapioca of potatoes","2024","2024","1000 USD","11","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01550","Taro","2024","2024","t","103.13","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01550","Taro","2024","2024","1000 USD","14","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01550","Taro","2024","2024","t","472.83","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01550","Taro","2024","2024","1000 USD","817","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01620","Tea leaves","2024","2024","t","132.56","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01620","Tea leaves","2024","2024","1000 USD","441","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01620","Tea leaves","2024","2024","t","926.1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01620","Tea leaves","2024","2024","1000 USD","2207","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21321","Tomato juice","2024","2024","t","3.87","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21321","Tomato juice","2024","2024","1000 USD","3","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01234","Tomatoes","2024","2024","t","48040.9","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01234","Tomatoes","2024","2024","1000 USD","14461","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01234","Tomatoes","2024","2024","t","52.97","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01234","Tomatoes","2024","2024","1000 USD","19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2024","2024","t","15","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21399.02","Tomatoes, peeled (o/t vinegar)","2024","2024","1000 USD","29","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2024","2024","t","0.67","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21399.02","Tomatoes, peeled (o/t vinegar)","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01191","Triticale","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01191","Triticale","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01929.02","True hemp, raw or retted","2024","2024","t","12.91","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01929.02","True hemp, raw or retted","2024","2024","1000 USD","111","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01929.02","True hemp, raw or retted","2024","2024","t","1.08","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01929.02","True hemp, raw or retted","2024","2024","1000 USD","21","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2024","2024","t","837.12","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23710","Uncooked pasta, not stuffed or otherwise prepared","2024","2024","1000 USD","990","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2024","2024","t","5620.83","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23710","Uncooked pasta, not stuffed or otherwise prepared","2024","2024","1000 USD","8882","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2024","2024","t","234.13","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2024","2024","1000 USD","3081","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2024","2024","t","0.15","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01970","Unmanufactured tobacco","2024","2024","t","519.4","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01970","Unmanufactured tobacco","2024","2024","1000 USD","4260","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01970","Unmanufactured tobacco","2024","2024","t","37645","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01970","Unmanufactured tobacco","2024","2024","1000 USD","149272","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01658","Vanilla, raw","2024","2024","t","0.09","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01658","Vanilla, raw","2024","2024","1000 USD","11","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01658","Vanilla, raw","2024","2024","t","0.27","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01658","Vanilla, raw","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","39120.91","Vegetable products for feed n.e.c.","2024","2024","t","134.63","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","39120.91","Vegetable products for feed n.e.c.","2024","2024","1000 USD","71","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01990.01","Vegetable products, fresh or dry n.e.c.","2024","2024","t","268.32","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01990.01","Vegetable products, fresh or dry n.e.c.","2024","2024","1000 USD","1474","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01990.01","Vegetable products, fresh or dry n.e.c.","2024","2024","t","6.48","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01990.01","Vegetable products, fresh or dry n.e.c.","2024","2024","1000 USD","49","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21931","Vegetable waxes (other than triglycerides), whether or not refined or coloured","2024","2024","t","53.2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21931","Vegetable waxes (other than triglycerides), whether or not refined or coloured","2024","2024","1000 USD","322","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","F0473","Vegetables frozen","2024","2024","t","54.09","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","F0473","Vegetables frozen","2024","2024","1000 USD","105","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","F0473","Vegetables frozen","2024","2024","t","1683.27","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","F0473","Vegetables frozen","2024","2024","1000 USD","3483","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","F0475","Vegetables preserved (frozen)","2024","2024","t","7.52","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","F0475","Vegetables preserved (frozen)","2024","2024","1000 USD","18","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","F0475","Vegetables preserved (frozen)","2024","2024","t","361.22","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","F0475","Vegetables preserved (frozen)","2024","2024","1000 USD","878","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","t","1391.29","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","1000 USD","3181","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","t","412.08","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","1000 USD","1131","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21393.90","Vegetables, dehydrated","2024","2024","t","2431.94","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21393.90","Vegetables, dehydrated","2024","2024","1000 USD","3186","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21393.90","Vegetables, dehydrated","2024","2024","t","0.64","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21393.90","Vegetables, dehydrated","2024","2024","1000 USD","3","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21340","Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","2024","2024","t","95.08","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21340","Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","2024","2024","1000 USD","134","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21340","Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","2024","2024","t","1092.73","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21340","Vegetables, pulses and potatoes, preserved by vinegar or acetic acid","2024","2024","1000 USD","1823","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","24220","Vermouth and other wine of fresh grapes flavoured with plats or aromatic substances","2024","2024","t","0.42","X","Figure from external organization","Estimated data using trading partners database"
